id,choice1,choice2,state,money
11952_20230706,2,1,3,1
11952_20230706,2,1,2,0
11952_20230706,2,1,3,0
11952_20230706,2,1,2,1
11952_20230706,2,2,3,0
11952_20230706,2,1,2,0
11952_20230706,2,2,3,0
11952_20230706,2,2,3,0
11952_20230706,2,1,2,0
11952_20230706,2,1,3,1
11952_20230706,2,2,2,1
11952_20230706,2,1,3,1
11952_20230706,2,1,3,0
11952_20230706,2,1,3,1
11952_20230706,2,1,3,1
11952_20230706,2,1,3,1
11952_20230706,2,1,2,0
11952_20230706,2,1,3,1
11952_20230706,2,1,3,0
11952_20230706,2,1,3,0
11952_20230706,2,2,3,1
11952_20230706,2,2,2,0
11952_20230706,2,2,3,0
11952_20230706,2,1,2,1
11952_20230706,2,2,3,0
11952_20230706,2,1,3,0
11952_20230706,2,2,3,0
11952_20230706,1,1,2,1
11952_20230706,1,1,3,0
11952_20230706,1,1,2,1
11952_20230706,1,2,3,1
11952_20230706,1,1,2,1
11952_20230706,1,1,3,1
11952_20230706,1,1,3,1
11952_20230706,1,1,3,1
11952_20230706,0,0,0,0
11952_20230706,1,2,2,1
11952_20230706,1,2,2,1
11953_20230616,1,1,3,1
11953_20230616,1,1,2,1
11953_20230616,1,1,2,1
11953_20230616,2,1,3,1
11953_20230616,1,1,2,1
11953_20230616,2,1,3,1
11953_20230616,2,1,3,1
11953_20230616,1,1,2,1
11953_20230616,2,1,3,1
11953_20230616,1,1,3,0
11953_20230616,1,1,2,1
11953_20230616,2,2,3,1
11953_20230616,1,1,2,1
11953_20230616,1,1,2,0
11953_20230616,1,1,2,1
11953_20230616,2,1,3,1
11953_20230616,2,1,2,0
11953_20230616,1,1,2,1
11953_20230616,1,2,2,1
11953_20230616,2,1,3,0
11953_20230616,1,2,2,0
11953_20230616,1,1,2,1
11953_20230616,1,1,3,0
11953_20230616,1,1,2,1
11953_20230616,1,1,2,1
11953_20230616,1,1,3,1
11953_20230616,1,1,2,0
11953_20230616,1,2,3,0
11953_20230616,1,1,2,0
11953_20230616,2,1,2,1
11953_20230616,2,1,3,0
11953_20230616,2,2,2,1
11953_20230616,2,2,3,1
11953_20230616,1,1,3,0
11953_20230616,1,2,3,0
11953_20230616,1,2,2,1
11953_20230616,1,1,2,1
11953_20230616,1,2,3,1
11953_20230616,1,1,2,0
11953_20230616,1,1,2,1
11953_20230616,2,1,3,1
11953_20230616,1,1,3,1
11953_20230616,2,1,3,1
11953_20230616,1,1,3,1
11953_20230616,1,1,3,1
11953_20230616,2,1,3,1
11953_20230616,1,1,2,0
11953_20230616,1,2,2,1
11953_20230616,2,1,2,1
11953_20230616,2,1,3,0
11953_20230616,2,2,3,0
11953_20230616,1,1,2,1
11953_20230616,1,1,2,1
11953_20230616,1,2,3,0
11953_20230616,1,1,3,1
11953_20230616,1,1,3,0
11953_20230616,1,1,3,0
11953_20230616,1,1,2,0
11953_20230616,2,1,3,1
11953_20230616,1,2,2,1
11953_20230616,1,2,2,1
11953_20230616,1,2,2,1
11953_20230616,1,2,2,1
11953_20230616,1,2,3,1
11953_20230616,2,2,3,0
11953_20230616,2,2,3,0
11953_20230616,0,0,0,0
11953_20230616,0,0,0,0
11953_20230616,0,0,0,0
11953_20230616,2,1,2,0
11953_20230616,2,1,3,1
11953_20230616,2,1,3,1
11953_20230616,2,1,3,1
11953_20230616,2,1,2,0
11953_20230616,1,1,3,0
11953_20230616,2,1,3,1
11953_20230616,2,1,3,1
11953_20230616,2,1,3,0
11953_20230616,2,1,3,1
11953_20230616,2,1,2,0
11953_20230616,2,2,2,1
11953_20230616,1,2,3,0
11953_20230616,1,2,2,1
11953_20230616,1,2,3,0
11953_20230616,2,1,2,0
11953_20230616,2,1,3,0
11953_20230616,2,1,3,1
11953_20230616,1,1,2,0
11953_20230616,1,2,2,1
11953_20230616,1,2,2,1
11953_20230616,1,2,3,0
11953_20230616,1,2,2,1
11953_20230616,1,2,2,1
11953_20230616,1,2,2,0
11953_20230616,1,1,2,0
11953_20230616,2,1,2,0
11953_20230616,2,1,3,0
11953_20230616,2,2,3,0
11953_20230616,1,1,3,0
11953_20230616,1,1,3,0
11953_20230616,1,1,3,0
11953_20230616,1,2,2,1
11953_20230616,1,2,3,0
11953_20230616,1,2,2,0
11953_20230616,1,2,2,0
11953_20230616,1,1,2,1
11953_20230616,1,1,2,1
11953_20230616,1,1,3,1
11953_20230616,1,1,2,0
11953_20230616,1,1,2,0
11953_20230616,2,2,3,1
11953_20230616,2,2,2,1
11953_20230616,2,2,3,1
11953_20230616,2,2,2,1
11953_20230616,2,2,2,1
11953_20230616,2,2,3,0
11953_20230616,1,2,3,1
11953_20230616,1,2,3,1
11953_20230616,2,2,3,0
11953_20230616,1,1,2,0
11953_20230616,1,2,3,1
11953_20230616,1,2,3,1
11953_20230616,1,0,3,0
11953_20230616,1,2,2,0
11953_20230616,1,2,2,1
11953_20230616,1,2,2,1
11953_20230616,1,2,2,1
11953_20230616,1,2,2,0
11953_20230616,1,1,2,1
11953_20230616,1,1,2,0
11953_20230616,2,1,3,1
11953_20230616,2,1,3,1
11953_20230616,2,1,3,0
11953_20230616,2,1,3,1
11953_20230616,2,1,2,0
11953_20230616,1,2,3,1
11953_20230616,1,2,2,1
11953_20230616,1,2,3,0
11953_20230616,1,2,3,0
11953_20230616,2,1,3,0
11953_20230616,1,2,3,1
11953_20230616,1,1,2,0
11953_20230616,1,1,2,1
11953_20230616,1,1,2,1
11953_20230616,1,1,2,0
11953_20230616,1,1,2,0
11953_20230616,2,2,2,0
11953_20230616,2,2,2,1
11953_20230616,2,2,3,0
11953_20230616,2,2,3,0
11953_20230616,2,1,2,0
11953_20230616,2,1,3,1
11953_20230616,2,1,3,0
11953_20230616,2,1,3,0
11953_20230616,2,2,2,1
11953_20230616,2,2,3,1
11953_20230616,2,2,3,1
11953_20230616,2,2,3,0
11953_20230616,2,2,2,0
11953_20230616,1,1,2,0
11953_20230616,1,1,2,0
11953_20230616,2,2,3,0
11953_20230616,2,2,3,0
11953_20230616,1,2,3,0
11953_20230616,1,2,2,0
11953_20230616,1,1,2,0
11953_20230616,1,1,2,1
11953_20230616,1,1,3,0
11953_20230616,1,1,2,0
11953_20230616,1,1,2,0
11953_20230616,2,1,3,0
11953_20230616,2,2,3,0
11953_20230616,1,1,3,1
11953_20230616,1,2,3,0
11953_20230616,1,1,3,0
11953_20230616,2,2,3,0
11953_20230616,1,1,2,1
11953_20230616,1,1,2,1
11953_20230616,1,1,3,0
11953_20230616,1,2,2,1
11953_20230616,1,2,2,0
11953_20230616,1,1,2,1
11953_20230616,1,1,2,0
11953_20230616,2,1,3,0
11953_20230616,2,2,2,0
11953_20230616,1,2,2,1
11953_20230616,2,1,3,0
11953_20230616,1,2,2,1
11953_20230616,1,2,2,0
11953_20230616,1,1,2,0
11953_20230616,2,1,3,1
11953_20230616,2,1,3,1
11953_20230616,2,2,2,1
11953_20230616,2,2,2,0
11953_20230616,2,2,3,0
11953_20230616,2,2,2,0
11953_20230616,2,2,3,1
11953_20230616,2,2,3,0
11953_20230616,2,2,2,1
11953_20230616,2,2,2,1
11954_20230710,1,1,3,1
11954_20230710,2,2,3,1
11954_20230710,1,2,2,0
11954_20230710,1,1,2,1
11954_20230710,2,2,3,0
11954_20230710,1,1,2,1
11954_20230710,2,2,3,0
11954_20230710,1,2,2,0
11954_20230710,1,2,2,1
11954_20230710,2,2,3,0
11954_20230710,1,1,2,0
11954_20230710,2,1,3,1
11954_20230710,0,0,0,0
11954_20230710,1,2,2,1
11954_20230710,1,2,3,0
11954_20230710,1,2,3,0
11954_20230710,2,1,3,1
11954_20230710,2,2,3,0
11954_20230710,1,2,2,0
11954_20230710,1,1,2,1
11954_20230710,2,1,2,0
11954_20230710,1,2,2,1
11954_20230710,1,2,2,1
11954_20230710,2,1,2,1
11954_20230710,2,1,3,1
11954_20230710,2,2,2,0
11954_20230710,1,1,2,1
11954_20230710,2,1,3,1
11954_20230710,1,2,2,0
11954_20230710,2,2,3,0
11954_20230710,1,1,2,0
11954_20230710,2,1,3,1
11954_20230710,2,1,2,0
11954_20230710,2,1,2,0
11954_20230710,2,1,3,1
11954_20230710,2,1,3,1
11954_20230710,2,1,2,0
11954_20230710,1,2,3,0
11954_20230710,1,2,2,1
11954_20230710,2,1,3,0
11954_20230710,2,0,3,0
11954_20230710,2,1,3,0
11954_20230710,2,2,2,1
11954_20230710,2,2,3,0
11954_20230710,2,2,2,0
11954_20230710,1,1,2,0
11954_20230710,1,1,2,1
11954_20230710,1,1,2,0
11954_20230710,1,1,3,0
11954_20230710,2,2,2,0
11954_20230710,1,1,2,0
11954_20230710,1,1,2,0
11954_20230710,1,0,3,0
11954_20230710,2,2,3,0
11954_20230710,2,0,3,0
11954_20230710,2,2,3,1
11954_20230710,2,2,3,0
11954_20230710,2,2,3,0
11954_20230710,2,2,3,0
11954_20230710,2,1,3,1
11954_20230710,1,1,2,1
11954_20230710,1,1,2,0
11954_20230710,2,2,3,0
11954_20230710,2,1,3,1
11954_20230710,2,1,2,1
11954_20230710,2,2,3,1
11954_20230710,1,0,3,0
11954_20230710,2,2,2,1
11954_20230710,2,2,2,1
11954_20230710,2,2,3,0
11954_20230710,2,2,3,0
11954_20230710,2,2,3,1
11954_20230710,2,2,2,1
11954_20230710,1,1,3,1
11954_20230710,1,0,2,0
11954_20230710,1,0,3,0
11954_20230710,2,2,3,0
11954_20230710,1,1,2,1
11954_20230710,1,1,2,1
11954_20230710,1,0,2,0
11954_20230710,1,0,2,0
11954_20230710,2,1,3,1
11954_20230710,2,2,3,0
11954_20230710,2,2,3,0
11954_20230710,2,0,3,0
11954_20230710,2,2,3,0
11954_20230710,2,2,3,0
11954_20230710,1,1,3,1
11954_20230710,1,2,2,1
11954_20230710,2,1,3,1
11954_20230710,2,2,2,0
11954_20230710,1,1,3,0
11954_20230710,1,2,3,0
11954_20230710,2,1,3,0
11954_20230710,1,2,2,0
11954_20230710,2,2,2,1
11954_20230710,1,1,3,0
11954_20230710,1,1,3,0
11954_20230710,1,1,2,1
11954_20230710,1,1,3,0
11954_20230710,1,1,2,0
11954_20230710,1,2,2,1
11954_20230710,2,2,2,0
11954_20230710,2,2,3,1
11954_20230710,1,1,2,1
11954_20230710,1,1,2,0
11954_20230710,1,1,2,0
11954_20230710,1,1,3,1
11954_20230710,1,0,3,0
11954_20230710,0,0,0,0
11954_20230710,1,1,3,1
11954_20230710,1,1,2,1
11954_20230710,1,1,3,0
11954_20230710,1,1,2,0
11954_20230710,1,2,2,0
11954_20230710,2,0,3,0
11954_20230710,1,1,2,0
11954_20230710,1,0,2,0
11954_20230710,2,0,3,0
11954_20230710,2,0,3,0
11954_20230710,2,0,3,0
11954_20230710,2,2,3,0
11954_20230710,2,0,3,0
11954_20230710,2,2,3,1
11954_20230710,2,2,3,1
11954_20230710,2,2,3,1
11954_20230710,2,2,2,0
11954_20230710,2,2,2,0
11954_20230710,2,2,3,0
11954_20230710,2,2,3,1
11954_20230710,2,2,3,0
11954_20230710,2,2,3,1
11954_20230710,2,2,3,1
11954_20230710,2,1,3,1
11954_20230710,2,1,3,0
11954_20230710,2,1,3,1
11954_20230710,1,2,3,0
11954_20230710,2,1,3,1
11954_20230710,2,1,3,1
11954_20230710,2,1,3,1
11954_20230710,2,1,2,1
11954_20230710,2,1,3,1
11954_20230710,1,1,2,0
11954_20230710,2,1,3,1
11954_20230710,2,1,2,0
11954_20230710,2,1,3,1
11954_20230710,2,2,3,1
11954_20230710,2,2,3,0
11954_20230710,2,2,2,1
11954_20230710,1,1,2,0
11954_20230710,2,2,3,1
11954_20230710,2,1,2,0
11954_20230710,1,2,2,0
11954_20230710,2,0,2,0
11954_20230710,0,0,0,0
11954_20230710,2,2,3,1
11954_20230710,2,2,3,0
11954_20230710,2,1,3,1
11954_20230710,1,1,2,0
11954_20230710,2,2,3,1
11954_20230710,1,1,3,1
11954_20230710,0,0,0,0
11954_20230710,2,1,3,0
11954_20230710,1,1,2,0
11954_20230710,1,1,3,1
11954_20230710,1,1,2,0
11954_20230710,2,0,3,0
11954_20230710,2,0,3,0
11954_20230710,1,1,2,0
11954_20230710,1,1,2,0
11954_20230710,1,2,2,1
11954_20230710,2,1,3,0
11954_20230710,2,2,2,0
11954_20230710,0,0,0,0
11954_20230710,2,2,3,1
11954_20230710,1,1,2,1
11954_20230710,1,1,2,1
11954_20230710,2,2,2,1
11954_20230710,2,2,3,1
11954_20230710,2,2,2,1
11954_20230710,2,2,2,0
11954_20230710,2,1,3,0
11954_20230710,2,1,3,1
11954_20230710,2,1,3,0
11954_20230710,2,1,3,1
11954_20230710,1,2,2,1
11954_20230710,2,2,3,1
11954_20230710,2,0,3,0
11954_20230710,2,0,3,0
11954_20230710,1,2,2,0
11954_20230710,1,2,3,1
11954_20230710,2,2,3,1
11954_20230710,2,1,3,0
11954_20230710,1,1,2,1
11954_20230710,2,1,3,0
11954_20230710,1,2,3,1
11954_20230710,1,2,2,1
11954_20230710,2,1,2,0
11954_20230710,1,1,2,0
11954_20230710,1,2,2,1
11955_20230621,2,1,3,1
11955_20230621,2,1,3,1
11955_20230621,2,1,2,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,0
11955_20230621,2,2,3,0
11955_20230621,1,1,2,0
11955_20230621,1,2,2,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,1
11955_20230621,2,1,3,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,1
11955_20230621,2,1,3,1
11955_20230621,2,1,3,1
11955_20230621,2,1,3,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,1
11955_20230621,2,1,3,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,0
11955_20230621,2,1,3,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,1
11955_20230621,2,1,2,0
11955_20230621,2,1,3,0
11955_20230621,2,1,3,1
11955_20230621,2,1,2,1
11955_20230621,2,1,2,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,1
11955_20230621,2,1,3,1
11955_20230621,2,2,2,0
11955_20230621,2,2,2,1
11955_20230621,2,2,2,1
11955_20230621,2,1,3,1
11955_20230621,2,1,3,1
11955_20230621,2,2,2,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,0
11955_20230621,2,1,3,0
11955_20230621,2,1,3,0
11955_20230621,2,1,3,0
11955_20230621,2,1,2,1
11955_20230621,2,1,3,1
11955_20230621,2,1,2,1
11955_20230621,2,1,3,0
11955_20230621,2,1,3,0
11955_20230621,2,1,2,1
11955_20230621,1,1,3,0
11955_20230621,1,1,2,1
11955_20230621,1,1,3,1
11955_20230621,1,1,2,1
11955_20230621,1,1,2,1
11955_20230621,1,1,3,1
11955_20230621,1,1,2,1
11955_20230621,1,1,2,1
11955_20230621,1,1,2,1
11955_20230621,2,2,2,1
11955_20230621,2,2,2,1
11955_20230621,2,2,2,1
11955_20230621,2,2,3,0
11955_20230621,2,1,3,1
11955_20230621,2,2,2,1
11955_20230621,2,1,3,0
11955_20230621,1,1,3,1
11955_20230621,1,2,2,0
11955_20230621,1,1,3,1
11955_20230621,1,1,3,1
11955_20230621,1,2,2,1
11955_20230621,1,2,2,1
11955_20230621,1,2,3,0
11955_20230621,1,2,2,1
11955_20230621,1,2,2,1
11955_20230621,1,2,2,1
11955_20230621,1,2,2,0
11955_20230621,1,1,3,0
11955_20230621,1,1,2,1
11955_20230621,1,1,2,0
11955_20230621,2,2,2,0
11955_20230621,2,1,2,0
11955_20230621,2,1,3,0
11955_20230621,2,2,3,0
11955_20230621,1,1,2,0
11955_20230621,1,2,2,0
11955_20230621,2,2,2,1
11955_20230621,2,2,3,1
11955_20230621,2,2,3,0
11955_20230621,1,2,2,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,1
11955_20230621,2,1,3,1
11955_20230621,2,1,3,1
11955_20230621,2,1,2,1
11955_20230621,2,1,3,0
11955_20230621,2,2,3,0
11955_20230621,2,1,3,1
11955_20230621,2,1,2,1
11955_20230621,2,1,3,0
11955_20230621,1,1,3,1
11955_20230621,1,1,2,0
11955_20230621,1,1,3,1
11955_20230621,1,2,2,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,0
11955_20230621,1,2,3,0
11955_20230621,2,2,2,0
11955_20230621,2,1,2,0
11955_20230621,1,2,2,0
11955_20230621,2,2,2,0
11955_20230621,2,2,2,1
11955_20230621,2,1,3,1
11955_20230621,2,2,2,0
11955_20230621,1,2,2,0
11955_20230621,2,1,2,1
11955_20230621,2,1,3,1
11955_20230621,2,1,3,0
11955_20230621,2,1,2,0
11955_20230621,2,1,3,0
11955_20230621,2,2,3,1
11955_20230621,2,2,3,0
11955_20230621,2,1,2,1
11955_20230621,2,1,2,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,1
11955_20230621,2,1,2,0
11955_20230621,2,2,3,1
11955_20230621,2,2,3,0
11955_20230621,2,1,3,1
11955_20230621,2,2,2,1
11955_20230621,2,1,2,0
11955_20230621,2,2,2,1
11955_20230621,2,1,2,0
11955_20230621,2,2,3,0
11955_20230621,2,1,2,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,0
11955_20230621,2,1,3,0
11955_20230621,0,0,0,0
11955_20230621,2,1,2,0
11955_20230621,2,2,3,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,0
11955_20230621,2,1,3,1
11955_20230621,2,1,3,1
11955_20230621,2,1,2,0
11955_20230621,2,1,2,0
11955_20230621,2,1,3,1
11955_20230621,2,1,2,1
11955_20230621,2,1,2,0
11955_20230621,2,1,2,1
11955_20230621,2,0,3,0
11955_20230621,2,0,3,0
11955_20230621,2,1,3,1
11955_20230621,2,1,2,1
11955_20230621,2,1,3,0
11955_20230621,1,2,2,1
11955_20230621,1,2,2,1
11955_20230621,1,2,3,0
11955_20230621,1,2,2,1
11955_20230621,1,2,3,0
11955_20230621,1,2,3,1
11955_20230621,1,1,2,0
11955_20230621,1,2,3,0
11955_20230621,1,2,3,1
11955_20230621,1,1,2,0
11955_20230621,2,2,3,1
11955_20230621,2,2,2,1
11955_20230621,2,2,3,1
11955_20230621,2,1,2,0
11955_20230621,2,1,3,1
11955_20230621,2,1,2,1
11955_20230621,2,1,2,1
11955_20230621,2,1,3,1
11955_20230621,2,1,2,1
11955_20230621,2,1,3,1
11955_20230621,2,1,3,0
11955_20230621,2,1,2,1
11955_20230621,2,1,3,1
11955_20230621,2,1,3,0
11955_20230621,2,1,3,1
11955_20230621,2,2,2,1
11955_20230621,2,1,3,0
11955_20230621,2,1,3,0
11955_20230621,2,1,3,0
11955_20230621,2,2,3,0
11955_20230621,2,1,2,1
11955_20230621,2,1,3,0
11955_20230621,2,1,3,0
11955_20230621,2,1,3,0
11955_20230621,2,2,2,0
11955_20230621,1,1,2,1
11957_20230707,1,1,2,0
11957_20230707,1,1,2,1
11957_20230707,1,1,2,1
11957_20230707,1,1,2,0
11957_20230707,1,2,2,0
11957_20230707,1,2,2,1
11957_20230707,1,2,2,0
11957_20230707,1,2,2,1
11957_20230707,2,1,3,1
11957_20230707,2,1,3,1
11957_20230707,2,1,3,0
11957_20230707,2,1,3,1
11957_20230707,2,2,3,0
11957_20230707,2,2,2,1
11957_20230707,2,2,3,1
11957_20230707,2,2,3,0
11957_20230707,2,2,3,1
11957_20230707,1,2,2,0
11957_20230707,1,1,3,0
11957_20230707,1,2,2,0
11957_20230707,1,2,2,0
11957_20230707,1,1,2,1
11957_20230707,1,1,2,1
11957_20230707,1,1,2,1
11957_20230707,1,1,2,1
11957_20230707,1,1,2,1
11957_20230707,1,1,2,1
11957_20230707,1,1,2,1
11957_20230707,1,1,2,1
11957_20230707,1,1,2,1
11957_20230707,1,1,3,1
11957_20230707,1,1,3,0
11957_20230707,1,1,2,1
11957_20230707,1,1,2,1
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,3,0
11957_20230707,1,1,3,0
11957_20230707,1,2,3,1
11957_20230707,1,1,2,1
11957_20230707,1,1,2,0
11957_20230707,1,1,2,1
11957_20230707,1,2,3,0
11957_20230707,1,1,2,1
11957_20230707,1,2,3,1
11957_20230707,1,2,3,0
11957_20230707,1,1,3,1
11957_20230707,1,1,3,1
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,2,1,3,0
11957_20230707,2,1,2,1
11957_20230707,2,1,3,0
11957_20230707,1,1,2,0
11957_20230707,1,1,2,1
11957_20230707,1,1,2,0
11957_20230707,2,2,3,0
11957_20230707,2,2,3,1
11957_20230707,2,2,3,0
11957_20230707,2,2,3,0
11957_20230707,2,1,2,0
11957_20230707,2,1,3,1
11957_20230707,2,1,3,0
11957_20230707,1,2,2,1
11957_20230707,1,2,3,0
11957_20230707,1,1,3,0
11957_20230707,1,1,2,1
11957_20230707,1,1,3,0
11957_20230707,1,2,2,1
11957_20230707,1,2,3,0
11957_20230707,1,1,2,1
11957_20230707,1,2,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,2,1
11957_20230707,1,1,2,0
11957_20230707,1,2,2,0
11957_20230707,1,1,2,1
11957_20230707,1,1,3,0
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,2,1,3,0
11957_20230707,2,1,3,1
11957_20230707,2,1,3,0
11957_20230707,2,1,3,1
11957_20230707,1,1,2,1
11957_20230707,1,1,3,0
11957_20230707,1,1,2,1
11957_20230707,1,1,2,1
11957_20230707,1,1,3,0
11957_20230707,1,1,2,0
11957_20230707,1,1,3,0
11957_20230707,1,1,2,1
11957_20230707,1,1,2,1
11957_20230707,1,1,2,0
11957_20230707,1,1,2,1
11957_20230707,1,2,3,0
11957_20230707,1,1,2,0
11957_20230707,1,1,2,1
11957_20230707,1,2,3,0
11957_20230707,1,2,3,0
11957_20230707,1,1,2,0
11957_20230707,1,2,3,1
11957_20230707,1,1,2,1
11957_20230707,1,1,2,1
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,3,1
11957_20230707,1,1,2,1
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,3,1
11957_20230707,1,2,3,0
11957_20230707,1,1,2,0
11957_20230707,1,1,3,1
11957_20230707,1,1,2,1
11957_20230707,1,1,2,1
11957_20230707,1,1,2,0
11957_20230707,1,1,3,1
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,3,1
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,3,1
11957_20230707,2,1,2,0
11957_20230707,2,2,2,0
11957_20230707,2,1,2,1
11957_20230707,2,1,3,1
11957_20230707,2,1,3,0
11957_20230707,1,1,3,1
11957_20230707,1,1,3,1
11957_20230707,1,1,2,0
11957_20230707,2,1,3,0
11957_20230707,2,1,3,0
11957_20230707,2,2,3,1
11957_20230707,2,2,2,1
11957_20230707,2,2,3,0
11957_20230707,2,2,3,0
11957_20230707,2,1,2,0
11957_20230707,2,2,3,0
11957_20230707,2,1,3,1
11957_20230707,2,1,3,0
11957_20230707,1,1,2,1
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,2,1,2,1
11957_20230707,2,1,3,1
11957_20230707,2,1,3,0
11957_20230707,1,1,2,1
11957_20230707,1,1,3,1
11957_20230707,1,1,2,0
11957_20230707,1,1,2,1
11957_20230707,1,1,3,0
11957_20230707,1,1,3,1
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,2,0
11957_20230707,1,1,2,1
11957_20230707,1,1,2,0
11957_20230707,1,2,2,1
11957_20230707,1,2,2,1
11957_20230707,1,2,2,1
11957_20230707,1,2,2,1
11957_20230707,1,2,2,0
11957_20230707,1,2,2,0
11957_20230707,2,1,2,1
11957_20230707,1,1,2,0
11957_20230707,1,2,2,1
11957_20230707,1,1,3,0
11957_20230707,1,2,2,1
11957_20230707,1,2,2,1
11957_20230707,1,2,2,1
11957_20230707,1,2,2,1
11957_20230707,1,2,2,0
11957_20230707,1,1,2,0
11957_20230707,1,2,2,1
11957_20230707,1,2,3,0
11957_20230707,1,2,2,1
11957_20230707,1,2,2,0
11957_20230707,1,2,2,1
11957_20230707,1,2,2,1
11957_20230707,1,2,3,1
11957_20230707,1,2,2,1
11957_20230707,1,2,2,1
11957_20230707,1,2,3,1
11957_20230707,1,2,2,1
11957_20230707,1,2,2,0
11957_20230707,1,2,2,0
11957_20230707,1,1,2,0
11957_20230707,1,2,2,1
11957_20230707,1,2,2,0
11958_20230707,2,2,3,1
11958_20230707,2,2,3,1
11958_20230707,2,2,3,1
11958_20230707,2,2,3,0
11958_20230707,2,1,3,1
11958_20230707,2,1,3,0
11958_20230707,1,2,2,0
11958_20230707,1,1,2,0
11958_20230707,2,2,2,0
11958_20230707,2,2,3,0
11958_20230707,2,1,3,0
11958_20230707,2,1,2,1
11958_20230707,2,2,3,0
11958_20230707,2,1,2,1
11958_20230707,2,1,3,1
11958_20230707,2,1,2,0
11958_20230707,1,2,2,0
11958_20230707,1,1,3,1
11958_20230707,1,1,2,1
11958_20230707,1,1,2,0
11958_20230707,1,2,3,0
11958_20230707,1,1,2,0
11958_20230707,1,2,2,0
11958_20230707,2,1,3,0
11958_20230707,2,2,3,1
11958_20230707,2,2,3,0
11958_20230707,2,2,3,1
11958_20230707,2,1,2,0
11958_20230707,2,2,2,0
11958_20230707,1,2,3,0
11958_20230707,1,1,3,1
11958_20230707,1,1,3,1
11958_20230707,1,2,2,1
11958_20230707,1,2,2,1
11958_20230707,1,2,2,1
11958_20230707,1,2,2,1
11958_20230707,1,1,3,0
11958_20230707,1,2,2,1
11958_20230707,1,2,2,0
11958_20230707,2,1,3,1
11958_20230707,2,2,2,1
11958_20230707,2,1,3,1
11958_20230707,2,1,3,1
11958_20230707,2,2,2,1
11958_20230707,2,1,3,1
11958_20230707,2,1,3,0
11958_20230707,2,1,3,0
11958_20230707,2,1,3,1
11958_20230707,2,1,3,1
11958_20230707,2,2,2,1
11958_20230707,2,1,3,1
11958_20230707,2,1,3,0
11958_20230707,2,1,3,0
11958_20230707,2,1,2,1
11958_20230707,2,1,3,0
11958_20230707,2,2,2,1
11958_20230707,2,1,3,1
11958_20230707,2,1,3,1
11958_20230707,2,1,3,0
11958_20230707,2,1,3,1
11958_20230707,2,1,3,0
11958_20230707,2,1,3,0
11958_20230707,2,1,3,0
11958_20230707,1,1,3,1
11958_20230707,1,1,3,1
11958_20230707,1,2,2,1
11958_20230707,1,2,2,1
11958_20230707,1,2,2,1
11958_20230707,1,2,2,1
11958_20230707,1,2,2,1
11958_20230707,1,2,3,0
11958_20230707,1,2,2,1
11958_20230707,2,1,3,0
11958_20230707,2,2,3,1
11958_20230707,2,2,2,0
11958_20230707,2,2,3,0
11958_20230707,2,2,3,0
11958_20230707,2,1,3,0
11958_20230707,2,1,3,1
11958_20230707,2,1,3,1
11958_20230707,2,1,3,1
11958_20230707,2,1,2,1
11958_20230707,2,1,3,0
11958_20230707,2,1,3,1
11958_20230707,2,1,3,0
11958_20230707,2,2,2,1
11958_20230707,2,1,2,0
11958_20230707,2,2,2,1
11958_20230707,2,2,2,1
11958_20230707,2,2,3,0
11958_20230707,2,1,2,1
11958_20230707,2,1,3,1
11958_20230707,2,2,3,1
11958_20230707,2,2,3,0
